rowseq,prodate,prodtime,shift,hogi,stage_x,ordno,batchno,compno,stimes,etimes,mntime,mxtime,mxtemp,mxkwh,mxrpm,part,start_temp,stop_temp,stop_power,setnum,upload_yn,datetime,time_range,groupid,tmh,worktype,cdrub,stage_y,mchid,wdate,wsht,batno,mnval,mngrd,create_time,bzval,bzgrd,ydval,ydgrd,mhval,mhgrd,mlval,mlgrd,t10val,t10grd,t50val,t50grd,t90val,t90grd,lbgrd,grd,mnmch,lbmch
车次代号,生产日期,生产时间,班次,生产机台,炼胶阶段,炼胶车数,车次,胶料品名,开始时间,结束时间,排胶时间,混炼时间,混炼温度,混炼功率,转子转速,班次,开始温度,结束温度,停止功率,设定值,是否上传数据,生产时间戳,时间区间,,检验顺序号,胶料号,胶料号,炼胶阶段,生产机台,日期,班次,生产车次,门尼值,门尼等级,检测时间戳,比重,比重等级,硬度,硬度等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变等级,等级,门尼检测机台号,硫变检测机台号
23AN072629006,20231023,73801,3,B03,F ,14,6,L-FM-J262-01,2023/10/23 7:36,2023/10/23 7:37,72,87,102.8,193,21,C,86,102.8,808,14,Y,2023/10/23 7:38,87,20,E101B032023102230161,L-FM-J262-01,J262  ,FM ,B03,20231022,3,6,55.8,0,2023/10/23 9:45,1.066,1,54,1,10.5,1,1.49,1,35,1,56.9,0,83,1,1,1,K11,G10
23AM071044006,20231022,72534,3,B03,F ,14,6,L-FM-J262-01,2023/10/22 7:23,2023/10/22 7:25,84,100,100.9,217,20,C,74,100.9,903,14,Y,2023/10/22 7:25,99,20,E101B032023102130147,L-FM-J262-01,J262  ,FM ,B03,20231021,3,6,50.8,0,2023/10/22 9:34,1.075,1,54,1,10.47,1,1.44,1,35.8,1,59.4,0,87.7,1,1,1,K13,G09
23AL081914006,20231021,83444,1,B03,F ,20,6,L-FM-J262-01,2023/10/21 8:32,2023/10/21 8:34,89,113,100.6,220,21,A,74,100.6,912,20,Y,2023/10/21 8:34,112,20,E101B032023102110010,L-FM-J262-01,J262  ,FM ,B03,20231021,1,6,49.8,0,2023/10/21 11:11,1.073,1,54,1,10.17,1,1.31,1,34.4,1,56.4,0,83.2,1,1,1,K13,G01
23AN072629005,20231023,73621,3,B03,F ,14,5,L-FM-J262-01,2023/10/23 7:34,2023/10/23 7:36,72,87,102.8,192,20,C,81,102.8,1765,14,Y,2023/10/23 7:36,87,20,E101B032023102230160,L-FM-J262-01,J262  ,FM ,B03,20231022,3,5,53.5,0,2023/10/23 9:44,1.069,1,54,1,10.34,1,1.49,1,35.4,1,57.2,0,83.4,1,1,1,K10,G10
23AM071044005,20231022,72344,3,B03,F ,14,5,L-FM-J262-01,2023/10/22 7:21,2023/10/22 7:23,86,102,100.8,220,22,C,74,100.8,1266,14,Y,2023/10/22 7:23,102,20,E101B032023102130146,L-FM-J262-01,J262  ,FM ,B03,20231021,3,5,50.9,0,2023/10/22 9:34,1.071,1,53,1,10.31,1,1.41,1,36.2,1,60,0,88.7,1,1,1,K13,G09
23AL081914005,20231021,83202,1,B03,F ,20,5,L-FM-J262-01,2023/10/21 8:30,2023/10/21 8:31,90,116,100.9,240,20,A,72,100.9,1066,20,Y,2023/10/21 8:32,116,20,E101B032023102110004,L-FM-J262-01,J262  ,FM ,B03,20231021,1,5,50.8,0,2023/10/21 11:05,1.071,1,54,1,10.19,1,1.32,1,34.1,1,55.7,0,81.5,1,1,1,K13,G01
23AN072629004,20231023,73439,3,B03,F ,14,4,L-FM-J262-01,2023/10/23 7:33,2023/10/23 7:34,77,93,101.3,208,20,C,82,101.3,1305,14,Y,2023/10/23 7:34,92,20,E101B032023102230159,L-FM-J262-01,J262  ,FM ,B03,20231022,3,4,53.8,0,2023/10/23 9:37,1.073,1,53,1,10.44,1,1.47,1,35.3,1,56.9,0,82.1,1,1,1,K10,G10
23AM071044004,20231022,72141,3,B03,F ,14,4,L-FM-J262-01,2023/10/22 7:19,2023/10/22 7:21,89,112,100.8,231,21,C,72,100.8,1058,14,Y,2023/10/22 7:21,112,20,E101B032023102130145,L-FM-J262-01,J262  ,FM ,B03,20231021,3,4,51.3,0,2023/10/22 9:34,1.066,1,53,1,10.41,1,1.44,1,36.2,1,59.5,0,88.1,1,1,1,K11,G09
23AL081914004,20231021,82945,1,B03,F ,20,4,L-FM-J262-01,2023/10/21 8:27,2023/10/21 8:29,90,114,100.9,240,20,A,77,100.9,1066,20,Y,2023/10/21 8:29,113,20,E101B032023102110008,L-FM-J262-01,J262  ,FM ,B03,20231021,1,4,50.9,0,2023/10/21 11:22,1.068,1,53,1,10.11,1,1.34,1,34.1,1,55.5,0,80.7,1,1,1,K11,G01
23AN072629003,20231023,73256,3,B03,F ,14,3,L-FM-J262-01,2023/10/23 7:31,2023/10/23 7:32,72,87,101.5,215,21,C,81,101.5,752,14,Y,2023/10/23 7:32,87,20,E101B032023102230158,L-FM-J262-01,J262  ,FM ,B03,20231022,3,3,54.3,0,2023/10/23 9:44,1.071,1,54,1,10.32,1,1.56,1,36.1,1,57.7,0,83.5,1,1,1,K09,G10
23AM071044003,20231022,71928,3,B03,F ,14,3,L-FM-J262-01,2023/10/22 7:17,2023/10/22 7:19,88,111,101.1,257,20,C,79,101.1,964,14,Y,2023/10/22 7:19,111,20,E101B032023102130144,L-FM-J262-01,J262  ,FM ,B03,20231021,3,3,51.6,0,2023/10/22 9:34,1.075,1,54,1,10.74,1,1.44,1,35.9,1,58.7,0,86.3,1,1,1,K11,G09
23AL081914003,20231021,82740,1,B03,F ,20,3,L-FM-J262-01,2023/10/21 8:25,2023/10/21 8:27,82,98,100.7,212,20,A,77,100.7,123,20,Y,2023/10/21 8:27,98,20,E101B032023102110007,L-FM-J262-01,J262  ,FM ,B03,20231021,1,3,52.4,0,2023/10/21 11:16,1.067,1,53,1,10.25,1,1.36,1,35.5,1,57.7,0,84,1,1,1,K11,G01
23AN072629002,20231023,73117,3,B03,F ,14,2,L-FM-J262-01,2023/10/23 7:29,2023/10/23 7:31,72,88,100.6,9,21,C,74,100.6,1049,14,Y,2023/10/23 7:31,88,20,E101B032023102230157,L-FM-J262-01,J262  ,FM ,B03,20231022,3,2,54.5,0,2023/10/23 9:37,1.068,1,54,1,10.4,1,1.49,1,35.4,1,57.7,0,83.3,1,1,1,K09,G10
23AM071044002,20231022,71700,3,B03,F ,14,2,L-FM-J262-01,2023/10/22 7:15,2023/10/22 7:16,100,116,105.7,88,20,C,69,105.7,578,14,Y,2023/10/22 7:17,116,20,E101B032023102130143,L-FM-J262-01,J262  ,FM ,B03,20231021,3,2,49.2,0,2023/10/22 9:34,1.072,1,54,1,10.57,1,1.48,1,36,1,58.9,0,87,1,1,1,K10,G09
23AL081914002,20231021,82527,1,B03,F ,20,2,L-FM-J262-01,2023/10/21 8:23,2023/10/21 8:25,85,101,101.5,210,20,A,70,101.5,1333,20,Y,2023/10/21 8:25,100,20,E101B032023102110006,L-FM-J262-01,J262  ,FM ,B03,20231021,1,2,52.8,0,2023/10/21 11:10,1.069,1,54,1,9.99,1,1.41,1,36.6,1,59.4,0,86.9,1,1,1,K11,G01
23AN072629001,20231023,72937,3,B03,F ,14,1,L-FM-J262-01,2023/10/23 7:27,2023/10/23 7:29,82,97,101.1,45,21,C,70,101.1,493,14,Y,2023/10/23 7:29,97,20,E101B032023102230156,L-FM-J262-01,J262  ,FM ,B03,20231022,3,1,54.8,0,2023/10/23 9:36,1.069,1,53,1,11.08,1,1.59,1,35.4,1,57,0,82.7,1,1,1,K09,G10
23AM071044001,20231022,71425,3,B03,F ,14,1,L-FM-J262-01,2023/10/22 7:12,2023/10/22 7:14,100,116,105.7,88,20,C,74,105.7,578,14,Y,2023/10/22 7:14,116,20,E101B032023102130142,L-FM-J262-01,J262  ,FM ,B03,20231021,3,1,50.8,0,2023/10/22 9:34,1.067,1,53,1,10.41,1,1.43,1,37.4,1,61.2,0,90.3,1,1,1,K10,G09
23AL081914001,20231021,82325,1,B03,F ,20,1,L-FM-J262-01,2023/10/21 8:21,2023/10/21 8:23,87,116,103.8,198,21,A,58,103.8,891,20,Y,2023/10/21 8:23,115,20,E101B032023102110005,L-FM-J262-01,J262  ,FM ,B03,20231021,1,1,47.3,0,2023/10/21 11:05,1.071,1,54,1,10.24,1,1.36,1,35.5,1,58.2,0,85,1,1,1,K10,G01
23AL081914018,20231021,90036,1,B03,F ,20,18,L-FM-J262-01,2023/10/21 8:58,2023/10/21 9:00,80,95,100.6,190,20,A,74,100.6,1357,20,Y,2023/10/21 9:00,94,20,E101B032023102110022,L-FM-J262-01,J262  ,FM ,B03,20231021,1,18,52.6,0,2023/10/21 11:16,1.067,1,54,1,10.48,1,1.46,1,34.6,1,58.8,0,86,1,1,1,K10,G09
23AL081914017,20231021,85849,1,B03,F ,20,17,L-FM-J262-01,2023/10/21 8:57,2023/10/21 8:58,81,97,101.1,218,21,A,79,101.1,1408,20,Y,2023/10/21 8:58,97,20,E101B032023102110021,L-FM-J262-01,J262  ,FM ,B03,20231021,1,17,50.2,0,2023/10/21 11:10,1.063,1,54,1,10.49,1,1.49,1,37,1,60.4,0,88.2,1,1,1,K10,G09
23AL081914016,20231021,85659,1,B03,F ,20,16,L-FM-J262-01,2023/10/21 8:55,2023/10/21 8:56,82,98,101.2,217,20,A,76,101.2,894,20,Y,2023/10/21 8:56,98,20,E101B032023102110020,L-FM-J262-01,J262  ,FM ,B03,20231021,1,16,49.9,0,2023/10/21 11:23,1.065,1,53,1,10.57,1,1.48,1,36,1,60,0,87.4,1,1,1,K27,G09
23AL081914015,20231021,85500,1,B03,F ,20,15,L-FM-J262-01,2023/10/21 8:53,2023/10/21 8:54,90,113,100.3,247,20,A,72,100.3,765,20,Y,2023/10/21 8:55,113,20,E101B032023102110019,L-FM-J262-01,J262  ,FM ,B03,20231021,1,15,50.3,0,2023/10/21 11:17,1.069,1,54,1,10.65,1,1.45,1,36.3,1,59.7,0,87,1,1,1,K27,G09
23AL041510016,20231021,44615,3,B03,F ,18,16,L-FM-J263-02,2023/10/21 4:44,2023/10/21 4:46,77,90,103.4,195,21,C,79,103.4,1262,18,Y,2023/10/21 4:46,89,20,E101B032023102030124,L-FM-J263-02,J263  ,FM ,B03,20231020,3,16,64,0,2023/10/21 6:30,1.064,1,54.8,1,10.24,1,2.13,1,30.4,1,54.7,0,79.5,1,1,1,K09,G10
23AL041510015,20231021,44428,3,B03,F ,18,15,L-FM-J263-02,2023/10/21 4:42,2023/10/21 4:44,82,95,103.7,207,21,C,79,103.7,605,18,Y,2023/10/21 4:44,95,20,E101B032023102030124,L-FM-J263-02,J263  ,FM ,B03,20231020,3,15,64,0,2023/10/21 6:27,1.063,1,54.7,1,10.14,1,2.07,1,29.6,1,55.3,0,81.5,1,1,1,K09,G10
23AL041510014,20231021,44227,3,B03,F ,18,14,L-FM-J263-02,2023/10/21 4:40,2023/10/21 4:42,77,90,102.3,194,21,C,82,102.3,872,18,Y,2023/10/21 4:42,89,20,E101B032023102030123,L-FM-J263-02,J263  ,FM ,B03,20231020,3,14,64.9,0,2023/10/21 6:24,1.069,1,53.6,1,10.43,1,2.19,1,31.2,1,54.1,0,79.3,1,1,1,K08,G10
23AL041510013,20231021,44045,3,B03,F ,18,13,L-FM-J263-02,2023/10/21 4:39,2023/10/21 4:40,77,91,103.7,203,22,C,81,103.7,668,18,Y,2023/10/21 4:40,91,20,E101B032023102030123,L-FM-J263-02,J263  ,FM ,B03,20231020,3,13,64.9,0,2023/10/21 6:20,1.066,1,53.1,1,10.46,1,2.2,1,31.7,1,53.8,0,77.9,1,1,1,K08,G10
23AL041510012,20231021,43902,3,B03,F ,18,12,L-FM-J263-02,2023/10/21 4:37,2023/10/21 4:38,77,90,103.3,194,22,C,81,103.3,1025,18,Y,2023/10/21 4:39,90,20,E101B032023102030122,L-FM-J263-02,J263  ,FM ,B03,20231020,3,12,62,0,2023/10/21 6:17,1.067,1,54.9,1,10.48,1,2.08,1,30,1,53.6,0,78,1,1,1,K07,G10
23AL041510011,20231021,43718,3,B03,F ,18,11,L-FM-J263-02,2023/10/21 4:35,2023/10/21 4:37,83,96,103.9,216,21,C,78,103.9,1015,18,Y,2023/10/21 4:37,96,20,E101B032023102030122,L-FM-J263-02,J263  ,FM ,B03,20231020,3,11,62,0,2023/10/21 6:14,1.062,1,54.7,1,10.41,1,2.16,1,30.9,1,54,0,78.3,1,1,1,K07,G10
23AL041510010,20231021,43529,3,B03,F ,18,10,L-FM-J263-02,2023/10/21 4:33,2023/10/21 4:35,78,92,103.5,198,22,C,79,103.5,891,18,Y,2023/10/21 4:35,92,20,E101B032023102030121,L-FM-J263-02,J263  ,FM ,B03,20231020,3,10,61,0,2023/10/21 6:10,1.069,1,53.7,1,10.38,1,2.09,1,31,1,53.2,0,76.8,1,1,1,K06,G10
23AL041510009,20231021,43344,3,B03,F ,18,9,L-FM-J263-02,2023/10/21 4:32,2023/10/21 4:33,77,90,104.2,203,22,C,80,104.2,1194,18,Y,2023/10/21 4:33,89,20,E101B032023102030121,L-FM-J263-02,J263  ,FM ,B03,20231020,3,9,61,0,2023/10/21 6:07,1.065,1,53.9,1,10.07,1,2.05,1,31.3,1,53.4,0,76.6,1,1,1,K06,G10
23AL041510008,20231021,43201,3,B03,F ,18,8,L-FM-J263-02,2023/10/21 4:30,2023/10/21 4:31,77,90,104.6,12,21,C,79,104.6,241,18,Y,2023/10/21 4:32,89,20,E101B032023102030120,L-FM-J263-02,J263  ,FM ,B03,20231020,3,8,60.7,0,2023/10/21 6:04,1.063,1,54.6,1,10.35,1,2.04,1,31,1,54.1,0,78.1,1,1,1,K05,G10
23AL041510007,20231021,43018,3,B03,F ,18,7,L-FM-J263-02,2023/10/21 4:28,2023/10/21 4:30,77,91,103.3,187,21,C,81,103.3,1537,18,Y,2023/10/21 4:30,90,20,E101B032023102030120,L-FM-J263-02,J263  ,FM ,B03,20231020,3,7,60.7,0,2023/10/21 6:01,1.068,1,54.7,1,10.33,1,2.12,1,32.2,1,54.5,0,78.2,1,1,1,K05,G10
23AL041510006,20231021,42835,3,B03,F ,18,6,L-FM-J263-02,2023/10/21 4:27,2023/10/21 4:28,77,90,103.2,190,21,C,76,103.2,1063,18,Y,2023/10/21 4:28,90,20,E101B032023102030119,L-FM-J263-02,J263  ,FM ,B03,20231020,3,6,61.6,0,2023/10/21 5:58,1.069,1,53.6,1,10.58,1,2.04,1,29.3,1,54.3,0,79.7,1,1,1,K04,G10
23AL041510005,20231021,42652,3,B03,F ,18,5,L-FM-J263-02,2023/10/21 4:25,2023/10/21 4:26,80,94,104.3,221,21,C,80,104.3,455,18,Y,2023/10/21 4:26,92,20,E101B032023102030119,L-FM-J263-02,J263  ,FM ,B03,20231020,3,5,61.6,0,2023/10/21 5:58,1.062,1,54.1,1,10.64,1,2.15,1,30.7,1,54.1,0,78.7,1,1,1,K04,G10
23AL041510004,20231021,42506,3,B03,F ,18,4,L-FM-J263-02,2023/10/21 4:23,2023/10/21 4:25,77,91,103.4,185,21,C,79,103.4,427,18,Y,2023/10/21 4:25,90,20,E101B032023102030118,L-FM-J263-02,J263  ,FM ,B03,20231020,3,4,62.6,0,2023/10/21 5:58,1.064,1,53.9,1,10.47,1,1.95,1,27.9,1,54,0,79.3,1,1,1,K03,G10
23AL041510003,20231021,42323,3,B03,F ,18,3,L-FM-J263-02,2023/10/21 4:21,2023/10/21 4:23,78,91,103.1,205,22,C,79,103.1,1210,18,Y,2023/10/21 4:23,92,20,E101B032023102030118,L-FM-J263-02,J263  ,FM ,B03,20231020,3,3,62.6,0,2023/10/21 5:58,1.066,1,53.8,1,10.4,1,2.07,1,29.8,1,54.7,0,79.5,1,1,1,K03,G10
23AL041510002,20231021,42138,3,B03,F ,18,2,L-FM-J263-02,2023/10/21 4:19,2023/10/21 4:21,82,96,101.6,205,21,C,78,101.6,1405,18,Y,2023/10/21 4:21,96,20,E101B032023102030117,L-FM-J263-02,J263  ,FM ,B03,20231020,3,2,64.4,0,2023/10/21 5:58,1.069,1,54.3,1,10.64,1,2.06,1,29.7,1,53.9,0,77.5,1,1,1,K02,G10
23AL041510001,20231021,41944,3,B03,F ,18,1,L-FM-J263-02,2023/10/21 4:17,2023/10/21 4:19,85,116,105.8,219,22,C,69,105.8,1399,18,Y,2023/10/21 4:19,116,20,E101B032023102030117,L-FM-J263-02,J263  ,FM ,B03,20231020,3,1,64.4,0,2023/10/21 5:58,1.067,1,54.7,1,10.62,1,2.16,1,30.8,1,55.4,0,79.8,1,1,1,K02,G10
23AN083339118,20231023,123705,1,B09,F ,180,118,L-FM-J266-04E,2023/10/23 12:35,2023/10/23 12:37,91,106,114.5,19,32,A,99,114.5,61,180,Y,2023/10/23 12:37,105,20,E101B092023102310066,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,118,59.5,0,2023/10/23 13:37,1.114,1,58,1,12.5,1,2.09,1,28.1,1,54.8,0,83,1,1,1,K27,G06
23AN083339117,20231023,123509,1,B09,F ,180,117,L-FM-J266-04E,2023/10/23 12:33,2023/10/23 12:35,91,106,110,18,30,A,97,110,76,180,Y,2023/10/23 12:35,104,20,E101B092023102310066,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,117,59.5,0,2023/10/23 13:37,1.116,1,59,1,11.92,1,2.15,1,29.8,1,54.6,0,83.5,1,1,1,K27,G06
23AN083339116,20231023,123246,1,B09,F ,180,116,L-FM-J266-04E,2023/10/23 12:30,2023/10/23 12:32,91,106,112,18,32,A,103,112,61,180,Y,2023/10/23 12:32,105,20,E101B092023102310065,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,116,59.2,0,2023/10/23 13:48,1.118,1,59,1,12.35,1,2.32,1,28.3,1,52,0,80.7,1,1,1,K12,G05
23AN083339115,20231023,123050,1,B09,F ,180,115,L-FM-J266-04E,2023/10/23 12:29,2023/10/23 12:30,91,106,112.9,19,31,A,104,112.9,54,180,Y,2023/10/23 12:30,104,20,E101B092023102310065,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,115,59.2,0,2023/10/23 13:48,1.119,1,58,1,12.19,1,2.33,1,28,1,51.1,0,78.9,1,1,1,K12,G05
23AN083339114,20231023,122852,1,B09,F ,180,114,L-FM-J266-04E,2023/10/23 12:27,2023/10/23 12:28,91,106,113.6,19,29,A,101,113.6,68,180,Y,2023/10/23 12:28,105,20,E101B092023102310064,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,114,58.6,0,2023/10/23 13:42,1.114,1,58,1,11.97,1,2.34,1,28.4,1,53.1,0,82.6,1,1,1,K12,G05
23AN083339113,20231023,122657,1,B09,F ,180,113,L-FM-J266-04E,2023/10/23 12:25,2023/10/23 12:26,91,106,109.1,17,31,A,93,109.1,60,180,Y,2023/10/23 12:26,105,20,E101B092023102310064,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,113,58.6,0,2023/10/23 13:42,1.115,1,59,1,12.38,1,2.38,1,28.5,1,52.3,0,81.4,1,1,1,K12,G05
23AN083339112,20231023,122347,1,B09,F ,180,112,L-FM-J266-04E,2023/10/23 12:21,2023/10/23 12:23,91,106,112.6,18,31,A,103,112.6,67,180,Y,2023/10/23 12:23,106,20,E101B092023102310063,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,112,57,0,2023/10/23 13:36,1.117,1,59,1,12.24,1,2.42,1,28,1,51.5,0,81.2,1,1,1,K12,G05
23AN083339111,20231023,122150,1,B09,F ,180,111,L-FM-J266-04E,2023/10/23 12:20,2023/10/23 12:21,91,106,112.6,18,31,A,102,112.6,70,180,Y,2023/10/23 12:21,104,20,E101B092023102310063,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,111,57,0,2023/10/23 13:36,1.115,1,58,1,12.2,1,2.43,1,27.3,1,52.1,0,82.9,1,1,1,K12,G05
23AN083339110,20231023,121954,1,B09,F ,180,110,L-FM-J266-04E,2023/10/23 12:18,2023/10/23 12:19,91,106,111.4,17,32,A,102,111.4,73,180,Y,2023/10/23 12:19,104,20,E101B092023102310062,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,110,59.5,0,2023/10/23 13:48,1.116,1,58,1,12.44,1,2.31,1,29.7,1,52.8,0,80.8,1,1,1,K15,G04
23AN083339109,20231023,121759,1,B09,F ,180,109,L-FM-J266-04E,2023/10/23 12:16,2023/10/23 12:17,91,106,111.4,17,31,A,103,111.4,58,180,Y,2023/10/23 12:17,105,20,E101B092023102310062,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,109,59.5,0,2023/10/23 13:48,1.118,1,59,1,12.7,1,2.35,1,30.1,1,53.1,0,80.2,1,1,1,K15,G04
23AN083339108,20231023,121603,1,B09,F ,180,108,L-FM-J266-04E,2023/10/23 12:14,2023/10/23 12:16,91,106,113.1,18,32,A,100,113.1,49,180,Y,2023/10/23 12:16,106,20,E101B092023102310061,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,108,58.6,0,2023/10/23 13:42,1.116,1,58,1,12.42,1,2.3,1,30.5,1,53.9,0,82,1,1,1,K15,G04
23AN083339107,20231023,121406,1,B09,F ,180,107,L-FM-J266-04E,2023/10/23 12:12,2023/10/23 12:14,91,106,108.7,16,32,A,103,108.7,70,180,Y,2023/10/23 12:14,105,20,E101B092023102310061,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,107,58.6,0,2023/10/23 13:42,1.117,1,59,1,12.29,1,2.3,1,30.4,1,53.9,0,82.6,1,1,1,K15,G04
23AN083339106,20231023,121209,1,B09,F ,180,106,L-FM-J266-04E,2023/10/23 12:10,2023/10/23 12:12,91,106,111.3,17,31,A,102,111.3,57,180,Y,2023/10/23 12:12,105,20,E101B092023102310060,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,106,59.4,0,2023/10/23 13:36,1.113,1,59,1,12.16,1,2.38,1,30.3,1,54.1,0,82.9,1,1,1,K15,G04
23AN083339105,20231023,121013,1,B09,F ,180,105,L-FM-J266-04E,2023/10/23 12:08,2023/10/23 12:10,91,106,107,16,32,A,96,107,66,180,Y,2023/10/23 12:10,105,20,E101B092023102310060,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,105,59.4,0,2023/10/23 13:36,1.114,1,58,1,12.29,1,2.39,1,31,1,54.4,0,82.7,1,1,1,K15,G04
23AN083339104,20231023,120720,1,B09,F ,180,104,L-FM-J266-04E,2023/10/23 12:05,2023/10/23 12:07,91,106,114.6,18,32,A,104,114.6,59,180,Y,2023/10/23 12:07,104,20,E101B092023102310059,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,104,57,0,2023/10/23 13:47,1.117,1,59,1,12.35,1,2.29,1,30.3,1,53.8,0,81.6,1,1,1,K14,G04
23AN083339103,20231023,120520,1,B09,F ,180,103,L-FM-J266-04E,2023/10/23 12:03,2023/10/23 12:05,91,110,118.3,19,27,A,104,118.3,54,180,Y,2023/10/23 12:05,109,20,E101B092023102310059,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,103,57,0,2023/10/23 13:47,1.118,1,58,1,12.41,1,2.34,1,29.5,1,53.1,0,80.7,1,1,1,K14,G04
23AN083339102,20231023,120318,1,B09,F ,180,102,L-FM-J266-04E,2023/10/23 12:01,2023/10/23 12:03,91,106,113.8,17,31,A,103,113.8,53,180,Y,2023/10/23 12:03,104,20,E101B092023102310058,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,102,58.6,0,2023/10/23 13:47,1.117,1,59,1,12.27,1,2.3,1,29.4,1,52.7,0,81.5,1,1,1,K14,G03
23AN083339101,20231023,120122,1,B09,F ,180,101,L-FM-J266-04E,2023/10/23 11:59,2023/10/23 12:01,91,106,111.6,17,31,A,105,111.6,71,180,Y,2023/10/23 12:01,105,20,E101B092023102310058,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,101,58.6,0,2023/10/23 13:44,1.115,1,59,1,11.98,1,2.32,1,29.8,1,53.4,0,83.1,1,1,1,K14,G03
23AN083339100,20231023,115924,1,B09,F ,180,100,L-FM-J266-04E,2023/10/23 11:57,2023/10/23 11:59,91,106,113.1,17,30,A,107,113.1,60,180,Y,2023/10/23 11:59,105,20,E101B092023102310057,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,100,61.6,0,2023/10/23 13:41,1.114,1,58,1,11.97,1,2.28,1,30.2,1,53.7,0,84.4,1,1,1,K14,G03
23AN083339099,20231023,115728,1,B09,F ,180,99,L-FM-J266-04E,2023/10/23 11:55,2023/10/23 11:57,91,106,115.8,18,32,A,105,115.8,56,180,Y,2023/10/23 11:57,106,20,E101B092023102310057,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,99,61.6,0,2023/10/23 13:37,1.115,1,59,1,11.97,1,2.33,1,30.2,1,54.1,0,84.4,1,1,1,K14,G03
23AN083339098,20231023,115530,1,B09,F ,180,98,L-FM-J266-04E,2023/10/23 11:53,2023/10/23 11:55,91,106,113.9,18,31,A,106,113.9,51,180,Y,2023/10/23 11:55,104,20,E101B092023102310056,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,98,60.5,0,2023/10/23 13:47,1.119,1,58,1,12.11,1,2.25,1,29.9,1,53.4,0,82.5,1,1,1,K13,G03
23AN083339097,20231023,115334,1,B09,F ,180,97,L-FM-J266-04E,2023/10/23 11:51,2023/10/23 11:53,91,106,115.8,19,32,A,105,115.8,62,180,Y,2023/10/23 11:53,104,20,E101B092023102310056,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,97,60.5,0,2023/10/23 13:47,1.115,1,59,1,12.51,1,2.26,1,29.4,1,53.1,0,81.9,1,1,1,K13,G03
23AN083339096,20231023,115137,1,B09,F ,180,96,L-FM-J266-04E,2023/10/23 11:49,2023/10/23 11:51,91,106,116.6,19,29,A,101,116.6,59,180,Y,2023/10/23 11:51,105,20,E101B092023102310055,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,96,59.7,0,2023/10/23 13:42,1.116,1,59,1,11.88,1,2.27,1,30.1,1,54.4,0,85.3,1,1,1,K13,G03
23AN083339095,20231023,114941,1,B09,F ,180,95,L-FM-J266-04E,2023/10/23 11:47,2023/10/23 11:49,91,106,110.4,18,32,A,96,110.4,62,180,Y,2023/10/23 11:49,105,20,E101B092023102310055,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,95,59.7,0,2023/10/23 13:42,1.114,1,58,1,12.13,1,2.26,1,30.4,1,54.7,0,84.1,1,1,1,K13,G03
23AN083339094,20231023,114745,1,B09,F ,180,94,L-FM-J266-04E,2023/10/23 11:45,2023/10/23 11:47,92,107,106.4,17,31,A,79,106.4,52,180,Y,2023/10/23 11:47,106,20,E101B092023102310054,L-FM-J266-04E,J266  ,FM ,B09,20231023,1,94,60.2,0,2023/10/23 13:47,1.113,1,59,1,11.86,1,2.31,1,30.1,1,53.5,0,82.2,1,1,1,K13,G02
23AN090758072,20231023,114405,1,B08,F ,72,72,L-FM-J266-04E,2023/10/23 11:42,2023/10/23 11:44,83,100,109.5,48,31,A,94,109.5,156,72,Y,2023/10/23 11:44,99,20,E101B082023102310051,L-FM-J266-04E,J266  ,FM ,B08,20231023,1,72,0,0,2023/10/23 13:46,1.112,1,58,1,11.67,1,2.17,1,31.9,1,57.2,0,86.7,1,1,1,,G09
23AL195747072,20231021,222121,3,B08,F ,90,72,L-FM-J266-04E,2023/10/21 22:19,2023/10/21 22:21,83,99,108.4,45,31,C,101,108.4,149,90,Y,2023/10/21 22:21,98,20,E101B082023102130036,L-FM-J266-04E,J266  ,FM ,B08,20231021,3,72,62.4,0,2023/10/22 0:26,1.117,1,58,1,12.5,1,2.16,1,28.3,1,55.2,0,84.1,1,1,1,K13,G08
